1.12540,-2.42415
1.12550,-2.42306
1.12560,-2.42197
1.12570,-2.42088
1.12580,-2.41979
1.12590,-2.41870
1.12600,-2.41761
1.12610,-2.41652
1.12620,-2.41543
1.12630,-2.41434
1.12640,-2.41325
1.12650,-2.41216
1.12660,-2.41107
1.12670,-2.40998
1.12680,-2.40889
1.12690,-2.40780
1.12700,-2.40671
1.12710,-2.40562
1.12720,-2.40453
1.12730,-2.40344
1.12740,-2.40235
1.12750,-2.40125
1.12760,-2.40016
1.12770,-2.39908
1.12780,-2.39798
1.12790,-2.39689
1.12800,-2.39580
1.12810,-2.39471
1.12820,-2.39362
1.12830,-2.39253
1.12840,-2.39144
1.12850,-2.39035
1.12860,-2.38926
1.12870,-2.38817
1.12880,-2.38708
1.12890,-2.38599
1.12900,-2.38490
1.12910,-2.38381
1.12920,-2.38272
1.12930,-2.38163
1.12940,-2.38054
1.12950,-2.37945
1.12960,-2.37836
1.12970,-2.37727
1.12980,-2.37618
1.12990,-2.37509
1.13000,-2.37400
1.13010,-2.37291
1.13020,-2.37182
1.13030,-2.37073
1.13040,-2.36964
1.13050,-2.36855
1.13060,-2.36746
1.13070,-2.36637
1.13080,-2.36527
1.13090,-2.36418
1.13100,-2.36309
1.13110,-2.36200
1.13120,-2.36091
1.13130,-2.35982
1.13140,-2.35873
1.13150,-2.35764
1.13160,-2.35655
1.13170,-2.35546
1.13180,-2.35437
1.13190,-2.35328
1.13200,-2.35219
1.13210,-2.35110
1.13220,-2.35001
1.13230,-2.34892
1.13240,-2.34783
1.13250,-2.34674
1.13260,-2.34565
1.13270,-2.34456
1.13280,-2.34347
1.13290,-2.34238
1.13300,-2.34129
1.13310,-2.34020
1.13320,-2.33911
1.13330,-2.33802
1.13340,-2.33693
1.13350,-2.33584
1.13360,-2.33475
1.13370,-2.33366
1.13380,-2.33257
1.13390,-2.33147
1.13400,-2.33038
1.13410,-2.32929
1.13420,-2.32820
1.13430,-2.32711
1.13440,-2.32602
1.13450,-2.32493
1.13460,-2.32384
1.13470,-2.32275
1.13480,-2.32166
1.13490,-2.32057
1.13500,-2.31948
1.13510,-2.31839
1.13520,-2.31730
1.13530,-2.31621
1.13540,-2.31512
1.13550,-2.31403
1.13560,-2.31294
1.13570,-2.31185
1.13580,-2.31076
1.13590,-2.30967
1.13600,-2.30858
1.13610,-2.30749
1.13620,-2.30640
1.13630,-2.30531
1.13640,-2.30422
1.13650,-2.30313
1.13660,-2.30204
1.13670,-2.30095
1.13680,-2.29986
1.13690,-2.29876
1.13700,-2.29767
1.13710,-2.29659
1.13720,-2.29549
1.13730,-2.29440
1.13740,-2.29331
1.13750,-2.29222
1.13760,-2.29113
1.13770,-2.29004
1.13780,-2.28895
1.13790,-2.28786
1.13800,-2.28677
1.13810,-2.28568
1.13820,-2.28459
1.13830,-2.28350
1.13840,-2.28241
1.13850,-2.28132
1.13860,-2.28023
1.13870,-2.27914
1.13880,-2.27805
1.13890,-2.27696
1.13900,-2.27587
1.13910,-2.27478
1.13920,-2.27369
1.13930,-2.27260
1.13940,-2.27151
1.13950,-2.27042
1.13960,-2.26933
1.13970,-2.26824
1.13980,-2.26715
1.13990,-2.26606
1.14000,-2.26497
1.14010,-2.26388
1.14020,-2.26278
1.14030,-2.26169
1.14040,-2.26060
1.14050,-2.25951
1.14060,-2.25842
1.14070,-2.25733
1.14080,-2.25624
1.14090,-2.25515
1.14100,-2.25406
1.14110,-2.25297
1.14120,-2.25188
1.14130,-2.25079
1.14140,-2.24970
1.14150,-2.24861
1.14160,-2.24752
1.14170,-2.24643
1.14180,-2.24534
1.14190,-2.24425
1.14200,-2.24316
1.14210,-2.24207
1.14220,-2.24098
1.14230,-2.23989
1.14240,-2.23880
1.14250,-2.23771
1.14260,-2.23662
1.14270,-2.23553
1.14280,-2.23444
1.14290,-2.23335
1.14300,-2.23226
1.14310,-2.23117
1.14320,-2.23008
1.14330,-2.22898
1.14340,-2.22789
1.14350,-2.22680
1.14360,-2.22571
1.14370,-2.22462
1.14380,-2.22353
1.14390,-2.22244
1.14400,-2.22135
1.14410,-2.22026
1.14420,-2.21917
1.14430,-2.21808
1.14440,-2.21699
1.14450,-2.21590
1.14460,-2.21481
1.14470,-2.21372
1.14480,-2.21263
1.14490,-2.21154
1.14500,-2.21045
1.14510,-2.20936
1.14520,-2.20827
1.14530,-2.20718
1.14540,-2.20609
1.14550,-2.20500
1.14560,-2.20391
1.14570,-2.20282
1.14580,-2.20173
1.14590,-2.20064
1.14600,-2.19955
1.14610,-2.19846
1.14620,-2.19737
1.14630,-2.19627
1.14640,-2.19519
1.14650,-2.19410
1.14660,-2.19300
1.14670,-2.19191
1.14680,-2.19082
1.14690,-2.18973
1.14700,-2.18864
1.14710,-2.18755
1.14720,-2.18646
1.14730,-2.18537
1.14740,-2.18428
1.14750,-2.18319
1.14760,-2.18210
1.14770,-2.18101
1.14780,-2.17992
1.14790,-2.17883
1.14800,-2.17774
1.14810,-2.17665
1.14820,-2.17556
1.14830,-2.17447
1.14840,-2.17338
1.14850,-2.17229
1.14860,-2.17120
1.14870,-2.17011
1.14880,-2.16902
1.14890,-2.16793
1.14900,-2.16684
1.14910,-2.16575
1.14920,-2.16466
1.14930,-2.16357
1.14940,-2.16248
1.14950,-2.16139
1.14960,-2.16030
1.14970,-2.15920
1.14980,-2.15811
1.14990,-2.15702
1.15000,-2.15593
1.15010,-2.15484
1.15020,-2.15375
1.15030,-2.15266
1.15040,-2.15157
1.15050,-2.15048
1.15060,-2.14939
1.15070,-2.14830
1.15080,-2.14721
1.15090,-2.14612
1.15100,-2.14503
1.15110,-2.14394
1.15120,-2.14285
1.15130,-2.14176
1.15140,-2.14067
1.15150,-2.13958
1.15160,-2.13849
1.15170,-2.13740
1.15180,-2.13631
1.15190,-2.13522
1.15200,-2.13413
1.15210,-2.13304
1.15220,-2.13195
1.15230,-2.13086
1.15240,-2.12977
1.15250,-2.12868
1.15260,-2.12758
1.15270,-2.12649
1.15280,-2.12540
1.15290,-2.12432
1.15300,-2.12322
1.15310,-2.12213
1.15320,-2.12104
1.15330,-2.11995
1.15340,-2.11886
1.15350,-2.11777
1.15360,-2.11668
1.15370,-2.11559
1.15380,-2.11450
1.15390,-2.11341
1.15400,-2.11232
1.15410,-2.11123
1.15420,-2.11014
1.15430,-2.10905
1.15440,-2.10796
1.15450,-2.10687
1.15460,-2.10578
1.15470,-2.10469
1.15480,-2.10360
1.15490,-2.10251
1.15500,-2.10142
1.15510,-2.10033
1.15520,-2.09924
1.15530,-2.09815
1.15540,-2.09706
1.15550,-2.09597
1.15560,-2.09488
1.15570,-2.09379
1.15580,-2.09270
1.15590,-2.09161
1.15600,-2.09051
1.15610,-2.08942
1.15620,-2.08833
1.15630,-2.08724
1.15640,-2.08615
1.15650,-2.08506
1.15660,-2.08397
1.15670,-2.08288
1.15680,-2.08179
1.15690,-2.08070
1.15700,-2.07961
1.15710,-2.07852
1.15720,-2.07743
1.15730,-2.07634
1.15740,-2.07525
1.15750,-2.07416
1.15760,-2.07307
1.15770,-2.07198
1.15780,-2.07089
1.15790,-2.06980
1.15800,-2.06871
1.15810,-2.06762
1.15820,-2.06653
1.15830,-2.06544
1.15840,-2.06435
1.15850,-2.06326
1.15860,-2.06217
1.15870,-2.06108
1.15880,-2.05999
1.15890,-2.05890
1.15900,-2.05780
1.15910,-2.05671
1.15920,-2.05562
1.15930,-2.05453
1.15940,-2.05344
1.15950,-2.05235
1.15960,-2.05126
1.15970,-2.05017
1.15980,-2.04908
1.15990,-2.04799
1.16000,-2.04690
1.16010,-2.04581
1.16020,-2.04472
1.16030,-2.04363
1.16040,-2.04254
1.16050,-2.04145
1.16060,-2.04036
1.16070,-2.03927
1.16080,-2.03818
1.16090,-2.03709
1.16100,-2.03600
1.16110,-2.03491
1.16120,-2.03382
1.16130,-2.03273
1.16140,-2.03164
1.16150,-2.03055
1.16160,-2.02946
1.16170,-2.02837
1.16180,-2.02728
1.16190,-2.02619
1.16200,-2.02509
1.16210,-2.02400
1.16220,-2.02292
1.16230,-2.02183
1.16240,-2.02073
1.16250,-2.01964
1.16260,-2.01855
1.16270,-2.01746
1.16280,-2.01637
1.16290,-2.01528
1.16300,-2.01419
1.16310,-2.01310
1.16320,-2.01201
1.16330,-2.01092
1.16340,-2.00983
1.16350,-2.00874
1.16360,-2.00765
1.16370,-2.00656
1.16380,-2.00547
1.16390,-2.00438
1.16400,-2.00329
1.16410,-2.00220
1.16420,-2.00111
1.16430,-2.00002
1.16440,-1.99893
1.16450,-1.99784
1.16460,-1.99675
1.16470,-1.99566
1.16480,-1.99457
1.16490,-1.99348
1.16500,-1.99239
1.16510,-1.99130
1.16520,-1.99021
1.16530,-1.98912
1.16540,-1.98802
1.16550,-1.98693
1.16560,-1.98584
1.16570,-1.98475
1.16580,-1.98366
1.16590,-1.98257
1.16600,-1.98148
1.16610,-1.98039
1.16620,-1.97930
1.16630,-1.97821
1.16640,-1.97712
1.16650,-1.97603
1.16660,-1.97494
1.16670,-1.97385
1.16680,-1.97276
1.16690,-1.97167
1.16700,-1.97058
1.16710,-1.96949
1.16720,-1.96840
1.16730,-1.96731
1.16740,-1.96622
1.16750,-1.96513
1.16760,-1.96404
1.16770,-1.96295
1.16780,-1.96186
1.16790,-1.96077
1.16800,-1.95968
1.16810,-1.95859
1.16820,-1.95750
1.16830,-1.95641
1.16840,-1.95531
1.16850,-1.95422
1.16860,-1.95313
1.16870,-1.95204
1.16880,-1.95095
1.16890,-1.94986
1.16900,-1.94877
1.16910,-1.94768
1.16920,-1.94659
1.16930,-1.94550
1.16940,-1.94441
1.16950,-1.94332
1.16960,-1.94223
1.16970,-1.94114
1.16980,-1.94005
1.16990,-1.93896
1.17000,-1.93787
1.17010,-1.93678
1.17020,-1.93569
1.17030,-1.93460
1.17040,-1.93351
1.17050,-1.93242
1.17060,-1.93133
1.17070,-1.93024
1.17080,-1.92915
1.17090,-1.92806
1.17100,-1.92697
1.17110,-1.92588
1.17120,-1.92479
1.17130,-1.92370
1.17140,-1.92261
1.17150,-1.92152
1.17160,-1.92043
1.17170,-1.91934
1.17180,-1.91824
1.17190,-1.91715
1.17200,-1.91606
1.17210,-1.91497
1.17220,-1.91388
1.17230,-1.91279
1.17240,-1.91170
1.17250,-1.91061
1.17260,-1.90952
1.17270,-1.90843
1.17280,-1.90734
1.17290,-1.90625
1.17300,-1.90516
1.17310,-1.90407
1.17320,-1.90298
1.17330,-1.90189
1.17340,-1.90080
1.17350,-1.89971
1.17360,-1.89862
1.17370,-1.89753
1.17380,-1.89644
1.17390,-1.89535
1.17400,-1.89426
1.17410,-1.89317
1.17420,-1.89208
1.17430,-1.89099
1.17440,-1.88990
1.17450,-1.88881
1.17460,-1.88772
1.17470,-1.88663
1.17480,-1.88553
1.17490,-1.88444
1.17500,-1.88335
1.17510,-1.88226
1.17520,-1.88117
1.17530,-1.88008
1.17540,-1.87899
1.17550,-1.87790
1.17560,-1.87681
1.17570,-1.87572
1.17580,-1.87463
1.17590,-1.87354
1.17600,-1.87245
1.17610,-1.87136
1.17620,-1.87027
1.17630,-1.86918
1.17640,-1.86809
1.17650,-1.86700
1.17660,-1.86591
1.17670,-1.86482
1.17680,-1.86373
1.17690,-1.86264
1.17700,-1.86155
1.17710,-1.86046
1.17720,-1.85937
1.17730,-1.85828
1.17740,-1.85719
1.17750,-1.85610
1.17760,-1.85501
1.17770,-1.85392
1.17780,-1.85282
1.17790,-1.85173
1.17800,-1.85065
1.17810,-1.84955
1.17820,-1.84846
1.17830,-1.84737
1.17840,-1.84628
1.17850,-1.84519
1.17860,-1.84410
1.17870,-1.84301
1.17880,-1.84192
1.17890,-1.84083
1.17900,-1.83974
1.17910,-1.83865
1.17920,-1.83756
1.17930,-1.83647
1.17940,-1.83538
1.17950,-1.83429
1.17960,-1.83320
1.17970,-1.83211
1.17980,-1.83102
1.17990,-1.82993
1.18000,-1.82884
1.18010,-1.82775
1.18020,-1.82666
1.18030,-1.82557
1.18040,-1.82448
1.18050,-1.82339
1.18060,-1.82230
1.18070,-1.82121
1.18080,-1.82012
1.18090,-1.81903
1.18100,-1.81794
1.18110,-1.81684
1.18120,-1.81575
1.18130,-1.81466
1.18140,-1.81357
1.18150,-1.81248
1.18160,-1.81139
1.18170,-1.81030
1.18180,-1.80921
1.18190,-1.80812
1.18200,-1.80703
1.18210,-1.80594
1.18220,-1.80485
1.18230,-1.80376
1.18240,-1.80267
1.18250,-1.80158
1.18260,-1.80049
1.18270,-1.79940
1.18280,-1.79831
1.18290,-1.79722
1.18300,-1.79613
1.18310,-1.79504
1.18320,-1.79395
1.18330,-1.79286
1.18340,-1.79177
1.18350,-1.79068
1.18360,-1.78959
1.18370,-1.78850
1.18380,-1.78741
1.18390,-1.78632
1.18400,-1.78523
1.18410,-1.78414
1.18420,-1.78304
1.18430,-1.78195
1.18440,-1.78086
1.18450,-1.77977
1.18460,-1.77868
1.18470,-1.77759
1.18480,-1.77650
1.18490,-1.77541
1.18500,-1.77432
1.18510,-1.77323
1.18520,-1.77214
1.18530,-1.77105
1.18540,-1.76996
1.18550,-1.76887
1.18560,-1.76778
1.18570,-1.76669
1.18580,-1.76560
1.18590,-1.76451
1.18600,-1.76342
1.18610,-1.76233
1.18620,-1.76124
1.18630,-1.76015
1.18640,-1.75906
1.18650,-1.75797
1.18660,-1.75688
1.18670,-1.75579
1.18680,-1.75470
1.18690,-1.75361
1.18700,-1.75252
1.18710,-1.75143
1.18720,-1.75033
1.18730,-1.74925
1.18740,-1.74816
1.18750,-1.74706
1.18760,-1.74597
1.18770,-1.74488
1.18780,-1.74379
1.18790,-1.74270
1.18800,-1.74161
1.18810,-1.74052
1.18820,-1.73943
1.18830,-1.73834
1.18840,-1.73725
1.18850,-1.73616
1.18860,-1.73507
1.18870,-1.73398
1.18880,-1.73289
1.18890,-1.73180
1.18900,-1.73071
1.18910,-1.72962
1.18920,-1.72853
1.18930,-1.72744
1.18940,-1.72635
1.18950,-1.72526
1.18960,-1.72417
1.18970,-1.72308
1.18980,-1.72199
1.18990,-1.72090
1.19000,-1.71981
1.19010,-1.71872
1.19020,-1.71763
1.19030,-1.71654
1.19040,-1.71545
1.19050,-1.71435
1.19060,-1.71326
1.19070,-1.71217
1.19080,-1.71108
1.19090,-1.70999
1.19100,-1.70890
1.19110,-1.70781
1.19120,-1.70672
1.19130,-1.70563
1.19140,-1.70454
1.19150,-1.70345
1.19160,-1.70236
1.19170,-1.70127
1.19180,-1.70018
1.19190,-1.69909
1.19200,-1.69800
1.19210,-1.69691
1.19220,-1.69582
1.19230,-1.69473
1.19240,-1.69364
1.19250,-1.69255
1.19260,-1.69146
1.19270,-1.69037
1.19280,-1.68928
1.19290,-1.68819
1.19300,-1.68710
1.19310,-1.68601
1.19320,-1.68492
1.19330,-1.68383
1.19340,-1.68274
1.19350,-1.68165
1.19360,-1.68055
1.19370,-1.67946
1.19380,-1.67838
1.19390,-1.67728
1.19400,-1.67619
1.19410,-1.67510
1.19420,-1.67401
1.19430,-1.67292
1.19440,-1.67183
1.19450,-1.67074
1.19460,-1.66965
1.19470,-1.66856
1.19480,-1.66747
1.19490,-1.66638
1.19500,-1.66529
1.19510,-1.66420
1.19520,-1.66311
1.19530,-1.66202
1.19540,-1.66093
1.19550,-1.65984
1.19560,-1.65875
1.19570,-1.65766
1.19580,-1.65657
1.19590,-1.65548
1.19600,-1.65439
1.19610,-1.65330
1.19620,-1.65221
1.19630,-1.65112
1.19640,-1.65003
1.19650,-1.64894
1.19660,-1.64785
1.19670,-1.64676
1.19680,-1.64567
1.19690,-1.64457
1.19700,-1.64348
1.19710,-1.64239
1.19720,-1.64130
1.19730,-1.64021
1.19740,-1.63912
1.19750,-1.63803
1.19760,-1.63694
1.19770,-1.63585
1.19780,-1.63476
1.19790,-1.63367
1.19800,-1.63258
1.19810,-1.63149
1.19820,-1.63040
1.19830,-1.62931
1.19840,-1.62822
1.19850,-1.62713
1.19860,-1.62604
1.19870,-1.62495
1.19880,-1.62386
1.19890,-1.62277
1.19900,-1.62168
1.19910,-1.62059
1.19920,-1.61950
1.19930,-1.61841
1.19940,-1.61732
1.19950,-1.61623
1.19960,-1.61514
1.19970,-1.61405
1.19980,-1.61296
1.19990,-1.61187
1.20000,-1.61077
1.20010,-1.60968
1.20020,-1.60859
1.20030,-1.60750
1.20040,-1.60641
1.20050,-1.60532
1.20060,-1.60423
1.20070,-1.60314
1.20080,-1.60205
1.20090,-1.60096
1.20100,-1.59987
1.20110,-1.59878
1.20120,-1.59769
1.20130,-1.59660
1.20140,-1.59551
1.20150,-1.59442
1.20160,-1.59333
1.20170,-1.59224
1.20180,-1.59115
1.20190,-1.59006
1.20200,-1.58897
1.20210,-1.58788
1.20220,-1.58679
1.20230,-1.58570
1.20240,-1.58461
1.20250,-1.58352
1.20260,-1.58243
1.20270,-1.58134
1.20280,-1.58025
1.20290,-1.57916
1.20300,-1.57806
1.20310,-1.57698
1.20320,-1.57589
1.20330,-1.57479
1.20340,-1.57370
1.20350,-1.57261
1.20360,-1.57152
1.20370,-1.57043
1.20380,-1.56934
1.20390,-1.56825
1.20400,-1.56716
1.20410,-1.56607
1.20420,-1.56498
1.20430,-1.56389
1.20440,-1.56280
1.20450,-1.56171
1.20460,-1.56062
1.20470,-1.55953
1.20480,-1.55844
1.20490,-1.55735
1.20500,-1.55626
1.20510,-1.55517
1.20520,-1.55408
1.20530,-1.55299
1.20540,-1.55190
1.20550,-1.55081
1.20560,-1.54972
1.20570,-1.54863
1.20580,-1.54754
1.20590,-1.54645
1.20600,-1.54536
1.20610,-1.54427
1.20620,-1.54318
1.20630,-1.54208
1.20640,-1.54099
1.20650,-1.53990
1.20660,-1.53881
1.20670,-1.53772
1.20680,-1.53663
1.20690,-1.53554
1.20700,-1.53445
1.20710,-1.53336
1.20720,-1.53227
1.20730,-1.53118
1.20740,-1.53009
1.20750,-1.52900
1.20760,-1.52791
1.20770,-1.52682
1.20780,-1.52573
1.20790,-1.52464
1.20800,-1.52355
1.20810,-1.52246
1.20820,-1.52137
1.20830,-1.52028
1.20840,-1.51919
1.20850,-1.51810
1.20860,-1.51701
1.20870,-1.51592
1.20880,-1.51483
1.20890,-1.51374
1.20900,-1.51265
1.20910,-1.51156
1.20920,-1.51047
1.20930,-1.50937
1.20940,-1.50828
1.20950,-1.50719
1.20960,-1.50610
1.20970,-1.50501
1.20980,-1.50392
1.20990,-1.50283
1.21000,-1.50174
1.21010,-1.50065
1.21020,-1.49956
1.21030,-1.49847
1.21040,-1.49738
1.21050,-1.49629
1.21060,-1.49520
1.21070,-1.49411
1.21080,-1.49302
1.21090,-1.49193
1.21100,-1.49084
1.21110,-1.48975
1.21120,-1.48866
1.21130,-1.48757
1.21140,-1.48648
1.21150,-1.48539
1.21160,-1.48430
1.21170,-1.48321
1.21180,-1.48212
1.21190,-1.48103
1.21200,-1.47994
1.21210,-1.47885
1.21220,-1.47776
1.21230,-1.47667
1.21240,-1.47558
1.21250,-1.47449
1.21260,-1.47339
1.21270,-1.47230
1.21280,-1.47121
1.21290,-1.47012
1.21300,-1.46903
1.21310,-1.46794
1.21320,-1.46685
1.21330,-1.46576
1.21340,-1.46467
1.21350,-1.46358
1.21360,-1.46249
1.21370,-1.46140
1.21380,-1.46031
1.21390,-1.45922
1.21400,-1.45813
1.21410,-1.45704
1.21420,-1.45595
1.21430,-1.45486
1.21440,-1.45377
1.21450,-1.45268
1.21460,-1.45159
1.21470,-1.45050
1.21480,-1.44941
1.21490,-1.44832
1.21500,-1.44723
1.21510,-1.44614
1.21520,-1.44505
1.21530,-1.44396
1.21540,-1.44287
1.21550,-1.44178
1.21560,-1.44069
1.21570,-1.43959
1.21580,-1.43850
1.21590,-1.43741
1.21600,-1.43632
1.21610,-1.43523
1.21620,-1.43414
1.21630,-1.43305
1.21640,-1.43196
1.21650,-1.43087
1.21660,-1.42978
1.21670,-1.42869
1.21680,-1.42760
1.21690,-1.42651
1.21700,-1.42542
1.21710,-1.42433
1.21720,-1.42324
1.21730,-1.42215
1.21740,-1.42106
1.21750,-1.41997
1.21760,-1.41888
1.21770,-1.41779
1.21780,-1.41670
1.21790,-1.41561
1.21800,-1.41452
1.21810,-1.41343
1.21820,-1.41234
1.21830,-1.41125
1.21840,-1.41016
1.21850,-1.40907
1.21860,-1.40798
1.21870,-1.40689
1.21880,-1.40579
1.21890,-1.40471
1.21900,-1.40361
1.21910,-1.40252
1.21920,-1.40143
1.21930,-1.40034
1.21940,-1.39925
1.21950,-1.39816
1.21960,-1.39707
1.21970,-1.39598
1.21980,-1.39489
1.21990,-1.39380
1.22000,-1.39271
1.22010,-1.39162
1.22020,-1.39053
1.22030,-1.38944
1.22040,-1.38835
1.22050,-1.38726
1.22060,-1.38617
1.22070,-1.38508
1.22080,-1.38399
1.22090,-1.38290
1.22100,-1.38181
1.22110,-1.38072
1.22120,-1.37963
1.22130,-1.37854
1.22140,-1.37745
1.22150,-1.37636
1.22160,-1.37527
1.22170,-1.37418
1.22180,-1.37309
1.22190,-1.37200
1.22200,-1.37091
1.22210,-1.36981
1.22220,-1.36872
1.22230,-1.36763
1.22240,-1.36654
1.22250,-1.36545
1.22260,-1.36436
1.22270,-1.36327
1.22280,-1.36218
1.22290,-1.36109
1.22300,-1.36000
1.22310,-1.35891
1.22320,-1.35782
1.22330,-1.35673
1.22340,-1.35564
1.22350,-1.35455
1.22360,-1.35346
1.22370,-1.35237
1.22380,-1.35128
1.22390,-1.35019
1.22400,-1.34910
1.22410,-1.34801
1.22420,-1.34692
1.22430,-1.34583
1.22440,-1.34474
1.22450,-1.34365
1.22460,-1.34256
1.22470,-1.34147
1.22480,-1.34038
1.22490,-1.33929
1.22500,-1.33820
1.22510,-1.33710
1.22520,-1.33601
1.22530,-1.33492
1.22540,-1.33383
1.22550,-1.33274
1.22560,-1.33165
1.22570,-1.33056
1.22580,-1.32947
1.22590,-1.32838
1.22600,-1.32729
1.22610,-1.32620
1.22620,-1.32511
1.22630,-1.32402
1.22640,-1.32293
1.22650,-1.32184
1.22660,-1.32075
1.22670,-1.31966
1.22680,-1.31857
1.22690,-1.31748
1.22700,-1.31639
1.22710,-1.31530
