Mg(ClO3)2.6H2O 80K NIR reflectance spectra from 0.35-2.5�m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
0.816	0.243443665	0.976836202
0.817	0.243541827	0.977230086
0.818	0.243608063	0.977495864
0.819	0.243664607	0.977722751
0.82	0.243726315	0.977970357
0.821	0.243782893	0.97819738
0.822	0.243840408	0.978428165
0.823	0.243877939	0.97857876
0.824	0.243898551	0.978661466
0.825	0.243990222	0.979029305
0.826	0.244082344	0.979398951
0.827	0.244113004	0.979521974
0.828	0.244059304	0.979306501
0.829	0.24405	0.979269169
0.83	0.244100824	0.979473103
0.831	0.244168659	0.979745295
0.832	0.2441785	0.979784784
0.833	0.244163653	0.97972521
0.834	0.24413983	0.979629617
0.835	0.244122981	0.979562009
0.836	0.244128327	0.97958346
0.837	0.244112955	0.979521778
0.838	0.244055942	0.979293012
0.839	0.243957897	0.978899599
0.84	0.243854903	0.978486326
0.841	0.243695225	0.977845604
0.842	0.243553612	0.977277374
0.843	0.24351415	0.977119028
0.844	0.24352366	0.97715719
0.845	0.243587863	0.977414807
0.846	0.243697495	0.977854716
0.847	0.24383368	0.978401168
0.848	0.243974023	0.978964304
0.849	0.244149413	0.979668068
0.85	0.244344094	0.980449241
0.851	0.244494569	0.981053036
0.852	0.244551664	0.981282133
0.853	0.244618396	0.9815499
0.854	0.244717159	0.981946195
0.855	0.244718601	0.98195198
0.856	0.24471534	0.981938893
0.857	0.244729885	0.98199726
0.858	0.244760015	0.982118157
0.859	0.244786823	0.982225727
0.86	0.244796365	0.982264016
0.861	0.244806169	0.982303352
0.862	0.244838611	0.982433531
0.863	0.244886013	0.982623734
0.864	0.244953732	0.982895461
0.865	0.244979596	0.98299924
0.866	0.244906566	0.982706202
0.867	0.244907353	0.982709361
0.868	0.244925676	0.982782884
0.869	0.244944882	0.982859949
0.87	0.244991581	0.983047332
0.871	0.245068471	0.983355862
0.872	0.245097365	0.983471798
0.873	0.245064346	0.983339306
0.874	0.245045909	0.983265327
0.875	0.24508922	0.983439118
0.876	0.245183367	0.983816889
0.877	0.245301433	0.984290636
0.878	0.2454176	0.984756765
0.879	0.245461287	0.984932066
0.88	0.245508368	0.98512098
0.881	0.245618272	0.98556198
0.882	0.245700041	0.985890083
0.883	0.24577852	0.986204986
0.884	0.24588991	0.986651946
0.885	0.246035842	0.987237511
0.886	0.24606894	0.987370318
0.887	0.246157022	0.987723752
0.888	0.246286158	0.988241921
0.889	0.24636364	0.988552826
0.89	0.246405657	0.98872142
0.891	0.246496887	0.989087488
0.892	0.246596937	0.989488944
0.893	0.246598196	0.989493998
0.894	0.246567551	0.989371034
0.895	0.246580548	0.989423185
0.896	0.246635002	0.989641684
0.897	0.246658392	0.989735539
0.898	0.246643328	0.989675094
0.899	0.246609207	0.989538179
0.9	0.246577097	0.989409337
0.901	0.246560624	0.989343238
0.902	0.246547993	0.989292554
0.903	0.246475124	0.989000161
0.904	0.246338428	0.98845166
0.905	0.246235371	0.988038136
0.906	0.246148061	0.987687795
0.907	0.246039373	0.987251679
0.908	0.245901618	0.986698926
0.909	0.245795553	0.986273333
0.91	0.245630602	0.985611454
0.911	0.245487001	0.985035243
0.912	0.245415295	0.984747519
0.913	0.245271002	0.984168531
0.914	0.245219077	0.983960177
0.915	0.245217349	0.983953244
0.916	0.245194302	0.983860765
0.917	0.245198918	0.983879288
0.918	0.24529358	0.984259128
0.919	0.24540354	0.98470035
0.92	0.245445039	0.984866869
0.921	0.24550335	0.985100845
0.922	0.245644758	0.985668257
0.923	0.245767251	0.986159766
0.924	0.245759469	0.986128541
0.925	0.245808704	0.986326101
0.926	0.24588272	0.986623095
0.927	0.245957743	0.986924131
0.928	0.246014705	0.987152697
0.929	0.246027119	0.987202508
0.93	0.246068053	0.987366757
0.931	0.246086325	0.987440077
0.932	0.24600104	0.987097863
0.933	0.246014817	0.987153147
0.934	0.245915931	0.986756357
0.935	0.245700414	0.985891578
0.936	0.245506255	0.985112502
0.937	0.245328348	0.984398637
0.938	0.245067006	0.983349983
0.939	0.244746435	0.982063665
0.94	0.244454907	0.980893888
0.941	0.244040185	0.979229783
0.942	0.243608208	0.977496445
0.943	0.243139327	0.975615021
0.944	0.242523414	0.973143625
0.945	0.241840279	0.970402495
0.946	0.241064359	0.967289056
0.947	0.240221437	0.963906769
0.948	0.23939285	0.960581999
0.949	0.238678098	0.957714004
0.95	0.238016096	0.955057671
0.951	0.237384233	0.952522271
0.952	0.236823041	0.950270447
0.953	0.236461221	0.948818615
0.954	0.236167171	0.947638717
0.955	0.235864619	0.946424705
0.956	0.235535277	0.945103193
0.957	0.235069721	0.943235117
0.958	0.234427474	0.940658052
0.959	0.233615022	0.937398024
0.96	0.232653471	0.93353973
0.961	0.231408944	0.92854597
0.962	0.230044191	0.923069794
0.963	0.228635995	0.917419303
0.964	0.22715463	0.911475211
0.965	0.225532147	0.904964874
0.966	0.223879048	0.898331691
0.967	0.222273665	0.891889969
0.968	0.220759407	0.885813895
0.969	0.219404173	0.880375914
0.97	0.218253659	0.875759389
0.971	0.21740212	0.872342523
0.972	0.216948801	0.870523546
0.973	0.21686748	0.870197242
0.974	0.216993495	0.870702886
0.975	0.217400133	0.872334552
0.976	0.218208162	0.875576828
0.977	0.21905975	0.878993893
0.978	0.219873391	0.882258686
0.979	0.220685995	0.885519321
0.98	0.221535334	0.88892736
0.981	0.222211045	0.891638701
0.982	0.222720992	0.893684902
0.983	0.223127832	0.895317381
0.984	0.223470926	0.896694068
0.985	0.223601927	0.897219722
0.986	0.223731894	0.897741226
0.987	0.223850522	0.898217228
0.988	0.223878562	0.898329739
0.989	0.223808558	0.898048844
0.99	0.223821998	0.898102771
0.991	0.223822309	0.898104022
0.992	0.223761001	0.897858016
0.993	0.223926196	0.898520873
0.994	0.223895959	0.898399548
0.995	0.223989573	0.898775181
0.996	0.224422912	0.900513986
0.997	0.224842202	0.902196419
0.998	0.225299099	0.904029753
0.999	0.225724001	0.905734704
1	0.226054627	0.907061367
1.001	0.224646626	0.901411653
1.002	0.22496523	0.902690076
1.003	0.225265793	0.903896108
1.004	0.225575115	0.905137288
1.005	0.225890076	0.906401091
1.006	0.226144235	0.907420926
1.007	0.22639626	0.908432193
1.008	0.226626951	0.909357858
1.009	0.226773882	0.909947431
1.01	0.227006282	0.910879955
1.011	0.227325425	0.912160538
1.012	0.227533146	0.912994037
1.013	0.22769616	0.913648142
1.014	0.227894024	0.914442085
1.015	0.228020713	0.914950435
1.016	0.228189164	0.915626357
1.017	0.228433821	0.916608064
1.018	0.228743746	0.917851659
1.019	0.229190491	0.919644258
1.02	0.229704363	0.921706211
1.021	0.23036411	0.924353496
1.022	0.231128626	0.927421175
1.023	0.23197137	0.930802747
1.024	0.232943141	0.934702051
1.025	0.233884526	0.93847943
1.026	0.234931087	0.942678838
1.027	0.235915169	0.946627538
1.028	0.236903142	0.950591856
1.029	0.237848395	0.954384754
1.03	0.238813554	0.95825753
1.031	0.239668056	0.961686286
1.032	0.240466017	0.964888162
1.033	0.241200348	0.967834723
1.034	0.241816688	0.970307832
1.035	0.24245398	0.972865018
1.036	0.243024104	0.975152683
1.037	0.243456839	0.976889065
1.038	0.243918656	0.978742138
1.039	0.244359774	0.980512159
1.04	0.24474901	0.982073997
1.041	0.24513965	0.983641469
1.042	0.245470045	0.984967207
1.043	0.245699325	0.98588721
1.044	0.245945142	0.986873569
1.045	0.246184018	0.987832076
1.046	0.246386042	0.988642715
1.047	0.246538361	0.989253904
1.048	0.246705138	0.989923111
1.049	0.246794198	0.990280471
1.05	0.246840701	0.990467065
1.051	0.246955693	0.990928481
1.052	0.247079228	0.991424173
1.053	0.247148108	0.991700561
1.054	0.247198286	0.991901905
1.055	0.247262394	0.992159142
1.056	0.247295292	0.992291148
1.057	0.24731398	0.992366137
1.058	0.247352354	0.992520114
1.059	0.247373416	0.992604629
1.06	0.247363906	0.992566467
