NaClO4 80K NIR reflectance spectra from 0.35-2.5�m		
This is the data used to create Figure 1		
		
Wavelength (um	% Reflectance	normalized
1.208	0.296653758	0.857363659
1.209	0.296657604	0.857374774
1.21	0.296663634	0.8573922
1.211	0.296656302	0.857371011
1.212	0.296659108	0.857379122
1.213	0.296662418	0.857388686
1.214	0.29667707	0.857431032
1.215	0.296706241	0.857515341
1.216	0.296718094	0.857549598
1.217	0.296734636	0.857597405
1.218	0.296740258	0.857613653
1.219	0.296719414	0.857553412
1.22	0.296718801	0.857551641
1.221	0.296734951	0.857598314
1.222	0.296741426	0.857617029
1.223	0.296730714	0.85758607
1.224	0.296713191	0.857535427
1.225	0.29670827	0.857521205
1.226	0.296711258	0.857529839
1.227	0.296726975	0.857575265
1.228	0.296740111	0.857613229
1.229	0.296752117	0.857647926
1.23	0.296769283	0.857697538
1.231	0.296771247	0.857703216
1.232	0.296769016	0.857696767
1.233	0.29678779	0.857751026
1.234	0.296813186	0.857824425
1.235	0.296805097	0.857801045
1.236	0.296791817	0.857762665
1.237	0.296800761	0.857788515
1.238	0.296799191	0.857783977
1.239	0.296791121	0.857760653
1.24	0.296788925	0.857754306
1.241	0.296790636	0.85775925
1.242	0.296794219	0.857769607
1.243	0.296766579	0.857689724
1.244	0.296745136	0.857627751
1.245	0.296769634	0.857698555
1.246	0.296768874	0.857696357
1.247	0.296739042	0.857610138
1.248	0.29674396	0.857624354
1.249	0.296763551	0.857680973
1.25	0.296747693	0.857635141
1.251	0.296717907	0.857549057
1.252	0.296707559	0.857519148
1.253	0.296715279	0.85754146
1.254	0.296703892	0.857508551
1.255	0.296677179	0.857431349
1.256	0.296686059	0.857457013
1.257	0.296720089	0.857555362
1.258	0.296720492	0.857556526
1.259	0.296704621	0.857510659
1.26	0.29671555	0.857542246
1.261	0.296720644	0.857556967
1.262	0.296696815	0.857488099
1.263	0.296683379	0.857449268
1.264	0.2966846	0.857452796
1.265	0.296681397	0.857443538
1.266	0.296678053	0.857433874
1.267	0.296682969	0.857448082
1.268	0.296689653	0.8574674
1.269	0.296686064	0.857457026
1.27	0.296674966	0.857424951
1.271	0.296677345	0.857431828
1.272	0.296701148	0.85750062
1.273	0.296701609	0.857501953
1.274	0.296673754	0.85742145
1.275	0.296663164	0.857390842
1.276	0.296666336	0.85740001
1.277	0.29665902	0.857378867
1.278	0.296647844	0.857346567
1.279	0.296632957	0.857303542
1.28	0.296626002	0.857283439
1.281	0.296623753	0.857276941
1.282	0.296621401	0.857270144
1.283	0.296619055	0.857263363
1.284	0.296612884	0.857245527
1.285	0.296609168	0.857234788
1.286	0.296598243	0.857203212
1.287	0.29657563	0.857137859
1.288	0.296568075	0.857116026
1.289	0.29656621	0.857110634
1.29	0.296543986	0.857046403
1.291	0.296543823	0.857045935
1.292	0.296548278	0.85705881
1.293	0.296509167	0.856945773
1.294	0.296485842	0.856878363
1.295	0.296485173	0.856876427
1.296	0.296463715	0.856814412
1.297	0.296433975	0.856728459
1.298	0.296401134	0.856633544
1.299	0.296341126	0.856460116
1.3	0.296295493	0.85632823
1.301	0.296262898	0.856234029
1.302	0.296210692	0.856083146
1.303	0.296160936	0.855939347
1.304	0.296133275	0.855859402
1.305	0.296104667	0.855776722
1.306	0.296091466	0.855738569
1.307	0.296095765	0.855750993
1.308	0.296089947	0.85573418
1.309	0.296050938	0.85562144
1.31	0.296019142	0.855529544
1.311	0.296018047	0.855526381
1.312	0.296000516	0.855475715
1.313	0.295978997	0.85541352
1.314	0.295992374	0.855452183
1.315	0.296018581	0.855527924
1.316	0.296023588	0.855542395
1.317	0.296035495	0.855576806
1.318	0.296080867	0.855707937
1.319	0.296119716	0.855820216
1.32	0.296133919	0.855861263
1.321	0.296162983	0.855945262
1.322	0.296216488	0.856099897
1.323	0.296253612	0.85620719
1.324	0.296274083	0.856266353
1.325	0.296314602	0.856383458
1.326	0.296375026	0.856558089
1.327	0.29643103	0.856719949
1.328	0.296479726	0.856860685
1.329	0.29652164	0.856981822
1.33	0.296571952	0.85712723
1.331	0.296641207	0.857327384
1.332	0.296697166	0.857489112
1.333	0.296755177	0.85765677
1.334	0.296833997	0.857884569
1.335	0.296878048	0.858011883
1.336	0.296913927	0.858115576
1.337	0.296978079	0.858300984
1.338	0.297051494	0.858513162
1.339	0.297120556	0.858712757
1.34	0.297191125	0.858916712
1.341	0.297280728	0.859175673
1.342	0.297354003	0.859387448
1.343	0.297413718	0.859560029
1.344	0.297507669	0.859831559
1.345	0.297615165	0.860142234
1.346	0.297697878	0.860381285
1.347	0.297788298	0.86064261
1.348	0.297891473	0.860940797
1.349	0.297996746	0.86124505
1.35	0.298089021	0.861511736
1.351	0.298209238	0.861859176
1.352	0.298341177	0.862240493
1.353	0.298452731	0.862562899
1.354	0.298579273	0.86292862
1.355	0.298725144	0.863350202
1.356	0.298866243	0.863757997
1.357	0.299001365	0.864148513
1.358	0.299137847	0.864542964
1.359	0.299272019	0.864930734
1.36	0.299376858	0.865233734
1.361	0.299463952	0.865485443
1.362	0.299535902	0.865693386
1.363	0.29956668	0.86578234
1.364	0.299568946	0.86578889
1.365	0.299559308	0.865761035
1.366	0.299540555	0.865706837
1.367	0.299491942	0.865566338
1.368	0.299418929	0.865355321
1.369	0.299355339	0.865171539
1.37	0.299292507	0.864989948
1.371	0.299220445	0.864781681
1.372	0.299158021	0.864601269
1.373	0.299112202	0.864468846
1.374	0.299097954	0.864427667
1.375	0.299096714	0.864424084
1.376	0.299108285	0.864457524
1.377	0.299145803	0.864565958
1.378	0.299219663	0.864779421
1.379	0.299263406	0.864905842
1.38	0.299314167	0.865052549
1.381	0.299382962	0.865251373
1.382	0.299389787	0.865271098
1.383	0.299362895	0.865193379
1.384	0.29930324	0.865020966
1.385	0.299206568	0.864741574
1.386	0.299085996	0.864393108
1.387	0.298968911	0.864054719
1.388	0.298877136	0.863789476
1.389	0.298800789	0.863568826
1.39	0.29873127	0.863367908
1.391	0.298652881	0.863141356
1.392	0.298599954	0.862988389
1.393	0.298555137	0.862858863
1.394	0.298488425	0.862666058
1.395	0.298402597	0.862418004
1.396	0.298286775	0.862083267
1.397	0.298167584	0.86173879
1.398	0.298049498	0.861397507
1.399	0.297935399	0.861067748
1.4	0.29781435	0.860717904
1.401	0.297690576	0.860360183
1.402	0.297600604	0.860100154
1.403	0.297519269	0.859865085
1.404	0.297453002	0.859673565
1.405	0.297379626	0.859461501
1.406	0.297292519	0.85920975
1.407	0.297199186	0.858940009
1.408	0.297108421	0.858677688
1.409	0.29701443	0.858406041
1.41	0.296891698	0.858051331
1.411	0.296768731	0.857695943
1.412	0.296644058	0.857335625
1.413	0.296514114	0.856960071
1.414	0.296389716	0.856600545
1.415	0.296271797	0.856259748
1.416	0.296161608	0.855941286
1.417	0.296049584	0.855617526
1.418	0.295936775	0.855291495
1.419	0.295840169	0.855012293
1.42	0.295735087	0.854708594
1.421	0.295631297	0.854408627
1.422	0.295535128	0.854130689
1.423	0.295429852	0.853826428
1.424	0.295335888	0.853554861
1.425	0.295236363	0.853267224
1.426	0.29513651	0.852978637
1.427	0.295050803	0.852730934
1.428	0.294993293	0.852564723
1.429	0.29497267	0.85250512
1.43	0.29497612	0.852515091
1.431	0.295025713	0.852658421
1.432	0.295101731	0.85287812
1.433	0.295171819	0.853080682
1.434	0.295264422	0.853348316
1.435	0.295407591	0.853762091
1.436	0.295552933	0.854182147
1.437	0.29568247	0.854556523
1.438	0.295819186	0.854951649
1.439	0.295986052	0.85543391
1.44	0.296097382	0.855755668
1.441	0.296174825	0.855979488
1.442	0.296267483	0.85624728
1.443	0.296341627	0.856461563
1.444	0.296401064	0.856633345
1.445	0.296458781	0.856800152
1.446	0.296518415	0.856972502
1.447	0.296531619	0.857010662
1.448	0.296533043	0.857014779
1.449	0.296555835	0.85708065
1.45	0.296578153	0.857145152
1.451	0.296568891	0.857118382
1.452	0.29654817	0.857058496
1.453	0.296531171	0.857009367
1.454	0.296491171	0.856893763
1.455	0.296456183	0.856792644
1.456	0.296458505	0.856799356
1.457	0.296449518	0.856773382
1.458	0.296409215	0.8566569
1.459	0.296375104	0.856558317
1.46	0.296358705	0.85651092
1.461	0.296338705	0.856453118
1.462	0.296316199	0.856388075
1.463	0.296284845	0.856297457
1.464	0.296242021	0.856173692
1.465	0.29619023	0.856024008
1.466	0.296108454	0.855787668
1.467	0.296021864	0.855537413
1.468	0.295947543	0.855322616
1.469	0.29585858	0.855065502
1.47	0.295749991	0.854751667
1.471	0.295643253	0.854443183
1.472	0.295530189	0.854116415
1.473	0.295409142	0.853766574
1.474	0.295297635	0.853444305
1.475	0.295179944	0.853104166
1.476	0.295065992	0.852774831
1.477	0.294967784	0.852490998
1.478	0.294862287	0.8521861
1.479	0.294764668	0.851903969
1.48	0.294696183	0.851706041
1.481	0.294613936	0.851468337
1.482	0.29451246	0.85117506
1.483	0.29442552	0.850923792
1.484	0.294345192	0.850691635
1.485	0.294277508	0.850496022
1.486	0.294220194	0.850330376
1.487	0.294160825	0.850158794
1.488	0.294115822	0.850028731
1.489	0.294059978	0.849867333
1.49	0.293997369	0.849686386
1.491	0.293941866	0.849525977
1.492	0.293873409	0.849328128
1.493	0.293805896	0.849133008
1.494	0.293751853	0.848976816
1.495	0.29370829	0.848850915
1.496	0.293693056	0.848806888
1.497	0.293679425	0.848767491
1.498	0.293654664	0.848695929
1.499	0.293644112	0.848665434
1.5	0.293650601	0.848684187
1.501	0.293680203	0.84876974
1.502	0.293716104	0.848873499
1.503	0.293752826	0.848979631
1.504	0.293809237	0.849142665
1.505	0.293848912	0.849257328
1.506	0.293900254	0.849405713
1.507	0.293995887	0.849682104
1.508	0.294067951	0.849890378
1.509	0.294144291	0.850111008
1.51	0.294256153	0.850434303
1.511	0.294361182	0.85073785
1.512	0.294466863	0.851043278
1.513	0.294572041	0.851347256
1.514	0.294671848	0.851635709
1.515	0.294762639	0.851898105
1.516	0.294823109	0.852072871
1.517	0.29488168	0.852242148
1.518	0.2949752	0.852512431
1.519	0.295071541	0.852790868
1.52	0.29515165	0.853022392
1.521	0.295249959	0.853306518
1.522	0.295349257	0.8535935
1.523	0.295420932	0.853800647
1.524	0.295489699	0.853999392
1.525	0.295572444	0.854238536
1.526	0.295645458	0.854449553
1.527	0.295704844	0.854621187
1.528	0.295787827	0.854861017
1.529	0.295881822	0.855132674
1.53	0.295956377	0.855348146
1.531	0.296022805	0.855540131
1.532	0.296093801	0.855745319
1.533	0.296166515	0.855955471
1.534	0.296239511	0.856166436
1.535	0.296322891	0.856407413
1.536	0.296399624	0.856629183
1.537	0.296462665	0.856811376
1.538	0.296532294	0.857012612
1.539	0.296613014	0.857245903
1.54	0.296677672	0.857432772
1.541	0.296736852	0.857603809
1.542	0.296805742	0.857802909
1.543	0.296858972	0.857956751
1.544	0.296930121	0.85816238
1.545	0.297028513	0.858446743
1.546	0.297095326	0.858639841
1.547	0.297157438	0.858819351
1.548	0.297210801	0.858973576
1.549	0.297247161	0.859078661
1.55	0.297301813	0.859236613
1.551	0.297366804	0.859424443
1.552	0.297446638	0.859655174
1.553	0.297545762	0.859941653
1.554	0.297634435	0.860197927
1.555	0.297702149	0.86039363
1.556	0.297776223	0.860607713
1.557	0.297871134	0.860882017
1.558	0.297945588	0.861097195
1.559	0.298009305	0.861281346
1.56	0.29809848	0.861539071
1.561	0.298179302	0.861772657
1.562	0.298242838	0.861956284
1.563	0.298311467	0.862154629
1.564	0.298380812	0.862355045
1.565	0.298450125	0.862555368
1.566	0.298508954	0.862725389
1.567	0.298579217	0.862928458
1.568	0.298683399	0.863229555
1.569	0.298795371	0.863553168
1.57	0.298898408	0.863850958
1.571	0.299009516	0.864172072
1.572	0.299143305	0.864558736
1.573	0.299253088	0.864876023
1.574	0.299350286	0.865156935
1.575	0.299489559	0.865559451
1.576	0.299641911	0.865999765
1.577	0.299768429	0.866365417
1.578	0.29989418	0.866728853
1.579	0.300058305	0.867203194
1.58	0.300214516	0.86765466
1.581	0.300338131	0.868011923
1.582	0.300487535	0.868443717
1.583	0.300641549	0.868888834
1.584	0.300766135	0.869248905
1.585	0.300893098	0.869615841
1.586	0.301022304	0.869989262
1.587	0.301148331	0.870353494
1.588	0.30127287	0.870713427
1.589	0.301396034	0.871069384
1.59	0.301527107	0.8714482
1.591	0.301649995	0.87180336
1.592	0.301763276	0.872130756
1.593	0.301904685	0.872539446
1.594	0.302054393	0.872972119
1.595	0.302175107	0.873320995
1.596	0.302287185	0.873644914
1.597	0.302414923	0.87401409
1.598	0.302551783	0.874409633
1.599	0.302660156	0.874722844
1.6	0.302763186	0.87502061
1.601	0.302874725	0.875342972
1.602	0.302964482	0.875602381
1.603	0.303056512	0.875868357
1.604	0.303155847	0.876155446
1.605	0.303234828	0.87638371
1.606	0.303291845	0.876548498
1.607	0.303367333	0.876766667
1.608	0.303467056	0.877054876
1.609	0.303572153	0.877358619
1.61	0.303678185	0.877665064
1.611	0.303774593	0.877943694
1.612	0.303865268	0.878205757
1.613	0.303931433	0.87839698
1.614	0.304005723	0.878611687
1.615	0.304120913	0.878944598
1.616	0.304207268	0.879194175
1.617	0.304260143	0.87934699
1.618	0.304324303	0.879532419
1.619	0.304369862	0.879664091
1.62	0.304397736	0.879744649
1.621	0.304445348	0.879882254
1.622	0.304498065	0.880034611
1.623	0.304536228	0.880144908
1.624	0.304563285	0.880223106
1.625	0.304604775	0.880343016
1.626	0.304649959	0.880473603
1.627	0.304665213	0.880517688
1.628	0.304677594	0.880553471
1.629	0.304709175	0.880644744
1.63	0.304737161	0.880725629
1.631	0.304733276	0.880714401
1.632	0.304736743	0.880724419
1.633	0.304763309	0.880801198
1.634	0.304763398	0.880801456
1.635	0.304769852	0.880820109
1.636	0.304793831	0.880889411
1.637	0.304780663	0.880851354
1.638	0.30476335	0.880801318
1.639	0.3047795	0.880847991
1.64	0.30478357	0.880859754
1.641	0.304750496	0.880764168
1.642	0.304711236	0.880650701
1.643	0.304696351	0.880607683
1.644	0.304668542	0.880527311
1.645	0.304619617	0.880385913
1.646	0.30460332	0.880338813
1.647	0.304596746	0.880319812
1.648	0.304569998	0.880242507
1.649	0.304574147	0.8802545
1.65	0.304607066	0.880349638
1.651	0.304625856	0.880403942
1.652	0.304699878	0.880617874
1.653	0.304842669	0.881030557
1.654	0.304951924	0.881346318
1.655	0.305030491	0.881573386
1.656	0.305129809	0.881860427
1.657	0.30525419	0.882219901
1.658	0.30542152	0.882703506
1.659	0.305601263	0.883222982
1.66	0.305750819	0.883655218
1.661	0.305897939	0.884080411
1.662	0.306053724	0.884530648
1.663	0.306224242	0.885023465
1.664	0.306391543	0.885506983
1.665	0.306516515	0.885868166
1.666	0.306672393	0.886318672
1.667	0.306872199	0.886896133
1.668	0.307029328	0.887350256
1.669	0.307164189	0.887740018
1.67	0.30729103	0.888106603
1.671	0.307393066	0.888401499
1.672	0.307522675	0.888776084
1.673	0.307691288	0.889263396
1.674	0.307831918	0.889669833
1.675	0.307945354	0.889997676
1.676	0.308082799	0.890394907
1.677	0.308224859	0.890805479
1.678	0.308341901	0.891143744
1.679	0.308440553	0.891428858
1.68	0.308563827	0.891785136
1.681	0.308711321	0.89221141
1.682	0.308823932	0.892536869
1.683	0.308908266	0.892780603
1.684	0.308966247	0.892948175
1.685	0.309001112	0.893048939
1.686	0.309073498	0.893258144
1.687	0.30917928	0.893563864
1.688	0.309249041	0.893765483
1.689	0.309299949	0.893912614
1.69	0.309353468	0.89406729
1.691	0.309411104	0.894233862
1.692	0.309505807	0.894507566
1.693	0.3095727	0.894700895
1.694	0.30963374	0.894877308
1.695	0.30975167	0.895218139
1.696	0.309844823	0.895487361
1.697	0.309936723	0.895752961
1.698	0.310054289	0.896092743
1.699	0.310123914	0.896293968
1.7	0.31022462	0.896585019
1.701	0.310314528	0.896844862
1.702	0.310394261	0.8970753
1.703	0.310458373	0.897260591
1.704	0.310507555	0.897402733
1.705	0.310563005	0.897562991
1.706	0.310610461	0.897700144
1.707	0.310653285	0.897823909
1.708	0.310681864	0.897906507
1.709	0.310735556	0.898061682
1.71	0.310803508	0.89825807
1.711	0.310855035	0.89840699
1.712	0.310925193	0.898609755
1.713	0.310981524	0.898772559
1.714	0.311005281	0.89884122
1.715	0.311049924	0.898970242
1.716	0.311106908	0.899134934
1.717	0.311157751	0.899281875
1.718	0.311218534	0.899457543
1.719	0.311262126	0.899583531
1.72	0.311293023	0.899672826
1.721	0.311341056	0.899811647
1.722	0.311392626	0.89996069
1.723	0.311414047	0.900022601
1.724	0.311423941	0.900051194
1.725	0.311456724	0.900145943
1.726	0.311473458	0.900194304
1.727	0.311495075	0.900256781
1.728	0.31156057	0.900446068
1.729	0.311586139	0.900519966
1.73	0.311564094	0.900456253
1.731	0.311608871	0.900585665
1.732	0.311679071	0.900788551
1.733	0.311706508	0.900867847
1.734	0.311730231	0.900936408
1.735	0.311737754	0.900958152
1.736	0.311723331	0.900916467
1.737	0.311744155	0.900976649
1.738	0.311777174	0.90107208
1.739	0.311761755	0.901027516
1.74	0.311731948	0.90094137
1.741	0.31171558	0.900894066
1.742	0.311708821	0.900874531
1.743	0.311707008	0.900869291
1.744	0.311718419	0.900902269
1.745	0.311741483	0.900968929
1.746	0.311733781	0.900946669
1.747	0.311755651	0.901009876
1.748	0.31179127	0.901112817
1.749	0.311727458	0.900928395
1.75	0.311737927	0.900958651
1.751	0.311813828	0.901178013
1.752	0.311823701	0.901206546
1.753	0.311816708	0.901186336
1.754	0.311845384	0.901269213
1.755	0.31183919	0.901251311
1.756	0.311845984	0.901270949
1.757	0.311931596	0.901518376
1.758	0.31196774	0.901622837
1.759	0.31192224	0.901491337
1.76	0.311956445	0.901590193
1.761	0.31205323	0.901869912
1.762	0.312081249	0.90195089
1.763	0.312104417	0.902017849
1.764	0.312138785	0.902117177
1.765	0.31212479	0.902076729
1.766	0.3121569	0.902169532
1.767	0.312250006	0.902438619
1.768	0.312288146	0.902548847
1.769	0.312290715	0.902556272
1.77	0.312331727	0.9026748
1.771	0.312383329	0.902823936
1.772	0.312415799	0.902917779
1.773	0.312450351	0.903017637
1.774	0.312509183	0.903187669
1.775	0.312566628	0.903353694
1.776	0.312610596	0.903480766
1.777	0.312684523	0.903694422
1.778	0.312717546	0.903789863
1.779	0.312702278	0.903745736
1.78	0.312723128	0.903805994
1.781	0.312757353	0.903904908
1.782	0.312782505	0.903977601
1.783	0.312814509	0.904070096
1.784	0.312871548	0.904234946
1.785	0.312927001	0.904395211
1.786	0.313022474	0.90467114
1.787	0.313066666	0.90479886
1.788	0.313047504	0.904743481
1.789	0.313079386	0.904835622
1.79	0.313110029	0.904924183
1.791	0.31314373	0.905021584
1.792	0.313232951	0.905279443
1.793	0.313286383	0.905433868
1.794	0.313298609	0.905469203
1.795	0.313329307	0.905557922
1.796	0.313349984	0.905617681
1.797	0.313404421	0.90577501
1.798	0.313475968	0.905981789
1.799	0.313553295	0.906205274
1.8	0.313676293	0.906560752
1.801	0.313753014	0.906782484
1.802	0.313800555	0.906919885
1.803	0.31387403	0.907132236
1.804	0.313931776	0.907299129
1.805	0.314015751	0.907541825
1.806	0.314127061	0.907863525
1.807	0.314236268	0.908179144
1.808	0.314348497	0.908503501
1.809	0.314478205	0.908878372
1.81	0.314641676	0.909350821
1.811	0.314738303	0.909630085
1.812	0.314808049	0.909831659
1.813	0.314910717	0.910128381
1.814	0.315038966	0.910499035
1.815	0.315207205	0.910985265
1.816	0.315395302	0.911528886
1.817	0.315523143	0.911898362
1.818	0.315576088	0.912051381
1.819	0.315588552	0.912087401
1.82	0.315679494	0.912350235
1.821	0.315825692	0.912772765
1.822	0.315950804	0.913134352
1.823	0.316138992	0.913678238
1.824	0.316249914	0.913998815
1.825	0.316276494	0.914075635
1.826	0.316348747	0.914284454
1.827	0.316376609	0.914364977
1.828	0.316522499	0.914786618
1.829	0.316776667	0.915521191
1.83	0.31694761	0.916015238
1.831	0.316315197	0.914187489
1.832	0.316413789	0.914472432
1.833	0.316559007	0.91489213
1.834	0.316744101	0.915427072
1.835	0.316940038	0.915993354
1.836	0.317145196	0.916586284
1.837	0.317287784	0.916998378
1.838	0.31733134	0.917124262
1.839	0.317403194	0.917331926
1.84	0.317471982	0.917530733
1.841	0.317431176	0.917412798
1.842	0.317444112	0.917450186
1.843	0.317547762	0.917749747
1.844	0.317564431	0.917797922
1.845	0.317514459	0.917653496
1.846	0.317523599	0.917679911
1.847	0.317587035	0.917863248
1.848	0.317546495	0.917746084
1.849	0.317537456	0.917719959
1.85	0.317595888	0.917888836
1.851	0.317649807	0.918044667
1.852	0.317661237	0.9180777
1.853	0.317652105	0.918051309
1.854	0.317678268	0.918126923
1.855	0.317665273	0.918089366
1.856	0.317596891	0.917891734
1.857	0.317510109	0.917640924
1.858	0.317530808	0.917700748
1.859	0.317558012	0.917779369
1.86	0.317533321	0.91770801
1.861	0.317562439	0.917792165
1.862	0.317573858	0.917825167
1.863	0.317519178	0.917667136
1.864	0.31752815	0.917693065
1.865	0.317587423	0.917864371
1.866	0.317674587	0.918116284
1.867	0.317792646	0.918457488
1.868	0.317949809	0.918911707
1.869	0.318120756	0.919405765
1.87	0.318268485	0.919832719
1.871	0.318365455	0.920112972
1.872	0.318412082	0.920247731
1.873	0.318370708	0.920128155
1.874	0.318193785	0.919616827
1.875	0.317926702	0.918844927
1.876	0.317658998	0.91807123
1.877	0.317370636	0.917237832
1.878	0.317028135	0.916247964
1.879	0.316717031	0.915348837
1.88	0.316435933	0.914536432
1.881	0.316155015	0.913724546
1.882	0.315910251	0.91301715
1.883	0.31567825	0.912346639
1.884	0.315460798	0.911718177
1.885	0.315185707	0.910923132
1.886	0.314909471	0.91012478
1.887	0.314633996	0.909328626
1.888	0.314292485	0.908341617
1.889	0.313920505	0.907266554
1.89	0.313520883	0.906111601
1.891	0.313040938	0.904724504
1.892	0.312563425	0.903344436
1.893	0.312132628	0.902099382
1.894	0.311668808	0.90075889
1.895	0.311213907	0.899444172
1.896	0.310753049	0.898112238
1.897	0.310257709	0.89668065
1.898	0.309790325	0.895329856
1.899	0.309347713	0.894050656
1.9	0.308895999	0.892745151
1.901	0.30840817	0.891335267
1.902	0.307913071	0.889904374
1.903	0.307373686	0.888345489
1.904	0.306786296	0.886647866
1.905	0.306140212	0.884780607
1.906	0.30544795	0.882779891
1.907	0.304755783	0.880779448
1.908	0.304011869	0.878629451
1.909	0.303224486	0.876353822
1.91	0.30243886	0.874083272
1.911	0.301616201	0.871705693
1.912	0.300798838	0.869343419
1.913	0.299974555	0.866961145
1.914	0.299158522	0.864602716
1.915	0.298337593	0.862230136
1.916	0.297458957	0.859690778
1.917	0.29648608	0.856879049
1.918	0.295443221	0.853865067
1.919	0.294348159	0.85070021
1.92	0.293286958	0.847633216
1.921	0.292232958	0.844587035
1.922	0.291238697	0.841713505
1.923	0.290355395	0.839160661
1.924	0.289608452	0.83700191
1.925	0.289044882	0.835373127
1.926	0.288831973	0.834757796
1.927	0.288896394	0.834943979
1.928	0.289299524	0.836109071
1.929	0.289926802	0.837921978
1.93	0.290863154	0.840628143
1.931	0.291928859	0.843708153
1.932	0.293059063	0.846974574
1.933	0.294271089	0.850477469
1.934	0.295390849	0.853713706
1.935	0.296429851	0.856716541
1.936	0.297322496	0.859296389
1.937	0.298090122	0.861514916
1.938	0.298702234	0.863283991
1.939	0.299255419	0.864882759
1.94	0.29969718	0.866159499
1.941	0.300084696	0.867279465
1.942	0.30037925	0.868130761
1.943	0.30053357	0.868576764
1.944	0.300616113	0.868815322
1.945	0.300610144	0.868798072
1.946	0.300569881	0.868681707
1.947	0.300570304	0.86868293
1.948	0.300597756	0.868762268
1.949	0.30067305	0.868979876
1.95	0.300768539	0.86925585
1.951	0.300875896	0.869566126
1.952	0.301053874	0.870080504
1.953	0.301290828	0.870765327
1.954	0.301522683	0.871435414
1.955	0.301798215	0.872231734
1.956	0.302081674	0.873050964
1.957	0.302323798	0.873750729
1.958	0.302538149	0.87437023
1.959	0.302708595	0.874862837
1.96	0.302852602	0.875279034
1.961	0.302946872	0.875551484
1.962	0.302985085	0.875661926
1.963	0.303048613	0.875845529
1.964	0.303109335	0.876021021
1.965	0.303147506	0.876131339
1.966	0.303175703	0.876212834
1.967	0.30321888	0.876337619
1.968	0.30325587	0.876444526
1.969	0.303275076	0.876500033
1.97	0.303316672	0.87662025
1.971	0.303351209	0.876720067
1.972	0.303355103	0.876731319
1.973	0.303396547	0.876851098
1.974	0.303444182	0.876988768
1.975	0.303455261	0.877020788
1.976	0.303495409	0.877136822
1.977	0.30352366	0.877218469
1.978	0.30354982	0.877294075
1.979	0.303559737	0.877322737
1.98	0.303605672	0.877455494
1.981	0.303658535	0.877608275
1.982	0.303736312	0.877833059
1.983	0.303818058	0.878069313
1.984	0.303913968	0.878346503
1.985	0.304044228	0.87872297
1.986	0.30414585	0.87901667
1.987	0.304229339	0.879257964
1.988	0.304328098	0.879543389
1.989	0.304427842	0.87983166
1.99	0.304505861	0.880057143
1.991	0.30459712	0.880320894
1.992	0.304712452	0.880654215
1.993	0.304825174	0.880979994
1.994	0.304901561	0.881200761
1.995	0.305032152	0.881578185
1.996	0.305199809	0.882062734
1.997	0.305377009	0.882574862
1.998	0.305532649	0.883024679
1.999	0.305740989	0.883626808
2	0.305935625	0.884189327
2.001	0.306059901	0.884548498
2.002	0.306215494	0.88499818
2.003	0.306378721	0.885469926
2.004	0.306514697	0.885862912
2.005	0.306667566	0.886304722
2.006	0.306799473	0.886685946
2.007	0.3068995	0.886975037
2.008	0.307038956	0.88737808
2.009	0.30717977	0.887785051
2.01	0.307337826	0.888241851
2.011	0.30753839	0.888821504
2.012	0.307713543	0.889327716
2.013	0.307862411	0.88975796
2.014	0.308023772	0.890224314
2.015	0.30817343	0.890656842
2.016	0.308361102	0.891199237
2.017	0.308587581	0.891853786
2.018	0.308807274	0.892488725
2.019	0.309001155	0.893049063
2.02	0.309197028	0.893615158
2.021	0.309412045	0.894236584
2.022	0.309619795	0.894837005
2.023	0.309828668	0.89544067
2.024	0.31008219	0.896173379
2.025	0.310290078	0.896774199
2.026	0.310444643	0.897220912
2.027	0.310639375	0.89778371
2.028	0.310846624	0.898382683
2.029	0.311042844	0.898949781
2.03	0.31124216	0.899525826
2.031	0.3114581	0.900149919
2.032	0.311649119	0.900701984
2.033	0.311842101	0.901259724
2.034	0.312057801	0.901883125
2.035	0.312259216	0.902465237
2.036	0.312460924	0.903048197
2.037	0.312667065	0.903643966
2.038	0.312843156	0.90415289
2.039	0.313002254	0.904612701
2.04	0.313148075	0.905034142
2.041	0.313249946	0.905328559
2.042	0.313373672	0.905686142
2.043	0.313497242	0.906043274
2.044	0.313634681	0.906440488
2.045	0.313773519	0.906841746
2.046	0.313937973	0.907317037
2.047	0.314121519	0.907847508
2.048	0.314288644	0.908330517
2.049	0.314428772	0.908735503
2.05	0.314603933	0.90924174
2.051	0.314777279	0.909742729
2.052	0.314927057	0.910175605
2.053	0.315152751	0.910827887
2.054	0.315355982	0.911415247
2.055	0.315518695	0.911885508
2.056	0.31565281	0.912273116
2.057	0.315801768	0.912703622
2.058	0.315896647	0.912977832
2.059	0.316060685	0.913451921
2.06	0.316279044	0.914083004
2.061	0.316466081	0.914623563
2.062	0.316672055	0.91521885
2.063	0.316857995	0.915756239
2.064	0.317009565	0.916194293
2.065	0.317176112	0.916675634
2.066	0.317343367	0.917159021
2.067	0.317538294	0.917722381
2.068	0.317761616	0.918367807
2.069	0.317969527	0.918968696
2.07	0.318193945	0.919617288
2.071	0.318397801	0.920206456
2.072	0.318591357	0.920765857
2.073	0.318758332	0.921248431
2.074	0.318962634	0.921838888
2.075	0.319143906	0.922362785
2.076	0.319385711	0.923061631
2.077	0.319710016	0.92399891
2.078	0.31996304	0.924730179
