Mg(ClO4)2.6H2O 80K NIR reflectance spectra from 0.35-2.5m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
0.52	0.331483788	0.996764189
0.521	0.33150998	0.996842946
0.522	0.331541054	0.996936385
0.523	0.331576457	0.997042841
0.524	0.331633624	0.99721474
0.525	0.331691579	0.997389009
0.526	0.331682019	0.997360264
0.527	0.331730453	0.997505903
0.528	0.331776633	0.997644766
0.529	0.331762424	0.997602038
0.53	0.331805296	0.997730954
0.531	0.331869041	0.997922633
0.532	0.331892939	0.997994494
0.533	0.331817325	0.997767126
0.534	0.33181046	0.997746483
0.535	0.331754526	0.99757829
0.536	0.331599542	0.997112257
0.537	0.331528466	0.996898532
0.538	0.331414702	0.996556447
0.539	0.331267446	0.996113653
0.54	0.331136333	0.995719397
0.541	0.330999777	0.995308778
0.542	0.330815626	0.99475504
0.543	0.330606078	0.994124933
0.544	0.330468035	0.99370984
0.545	0.330389355	0.993473253
0.546	0.330347844	0.993348431
0.547	0.330329251	0.993292522
0.548	0.330363584	0.993395758
0.549	0.330436887	0.993616178
0.55	0.330518682	0.993862135
0.551	0.330574341	0.9940295
0.552	0.330658369	0.994282171
0.553	0.330784085	0.994660196
0.554	0.330939021	0.995126086
0.555	0.331073791	0.995531335
0.556	0.331181633	0.995855615
0.557	0.33128181	0.996156843
0.558	0.331401101	0.99651555
0.559	0.33153331	0.9969131
0.56	0.331620471	0.997175191
0.561	0.331630796	0.997206237
0.562	0.331569194	0.997021
0.563	0.331463593	0.996703462
0.564	0.331362427	0.996399259
0.565	0.331302683	0.99621961
0.566	0.331260244	0.996091994
0.567	0.331302382	0.996218703
0.568	0.331462581	0.996700419
0.569	0.331731435	0.997508856
0.57	0.331910356	0.998046868
0.571	0.33209471	0.998601215
0.572	0.332338732	0.999334986
0.573	0.332513788	0.999861373
0.574	0.33255989	1
0.575	0.332473109	0.999739052
0.576	0.332291794	0.999193842
0.577	0.332070155	0.99852738
0.578	0.33196506	0.998211362
0.579	0.331897924	0.998009485
0.58	0.331496868	0.996803519
0.581	0.330997117	0.995300777
0.582	0.330443032	0.993634657
0.583	0.329851997	0.991857429
0.584	0.329285098	0.990152777
0.585	0.328886279	0.988953536
0.586	0.328547124	0.987933705
0.587	0.32801765	0.986341588
0.588	0.327734376	0.985489791
0.589	0.327535561	0.98489196
0.59	0.327266967	0.984084304
0.591	0.326952022	0.983137271
0.592	0.326954446	0.983144559
0.593	0.327055526	0.983448504
0.594	0.326897173	0.98297234
0.595	0.326908857	0.983007473
0.596	0.327054724	0.983446091
0.597	0.327188102	0.983847157
0.598	0.327073369	0.983502158
0.599	0.327016727	0.983331836
0.6	0.326935085	0.983086341
0.601	0.326694605	0.982363224
0.602	0.32630453	0.981190276
0.603	0.326205647	0.980892938
0.604	0.326310139	0.981207142
0.605	0.326166995	0.980776711
0.606	0.325937164	0.980085615
0.607	0.325833111	0.97977273
0.608	0.325878385	0.979908869
0.609	0.325652094	0.979228416
0.61	0.325566894	0.978972221
0.611	0.32564834	0.979217128
0.612	0.325736217	0.979481374
0.613	0.325548115	0.978915753
0.614	0.325379598	0.978409028
0.615	0.32537114	0.978383595
0.616	0.325420626	0.978532399
0.617	0.325296365	0.978158747
0.618	0.325140206	0.97768918
0.619	0.325124215	0.977641096
0.62	0.325187823	0.977832363
0.621	0.325093886	0.977549897
0.622	0.32491465	0.977010938
0.623	0.324918852	0.977023574
0.624	0.324975166	0.97719291
0.625	0.324895756	0.976954126
0.626	0.324669348	0.976273322
0.627	0.324645396	0.9762013
0.628	0.324708588	0.976391316
0.629	0.324695588	0.976352226
0.63	0.324490243	0.975734758
0.631	0.324384885	0.975417947
0.632	0.324419895	0.975523223
0.633	0.324492897	0.975742737
0.634	0.324371846	0.975378739
0.635	0.324278332	0.975097545
0.636	0.324263394	0.975052627
0.637	0.324290767	0.975134936
0.638	0.324173934	0.974783624
0.639	0.324124608	0.974635301
0.64	0.324171422	0.974776068
0.641	0.324219698	0.974921233
0.642	0.324173759	0.974783097
0.643	0.324100623	0.974563179
0.644	0.324073856	0.97448269
0.645	0.324147583	0.974704387
0.646	0.324135629	0.974668441
0.647	0.324041451	0.97438525
0.648	0.323951892	0.974115947
0.649	0.323996933	0.974251384
0.65	0.324047718	0.974404094
0.651	0.32403065	0.97435277
0.652	0.323944509	0.974093747
0.653	0.323888576	0.973925558
0.654	0.323875571	0.973886454
0.655	0.323888686	0.973925888
0.656	0.32389822	0.973954557
0.657	0.323831729	0.973754619
0.658	0.32376614	0.973557395
0.659	0.32382108	0.973722598
0.66	0.323816028	0.973707407
0.661	0.323754141	0.973521316
0.662	0.323666821	0.973258744
